id,project_id,name,tax_id,address,created_at,updated_at,,,,,,,
777,33862,Grantmakers Concerned with Immigrants and Refugees,20-2559651,"PO Box 1100, Sebastopol, CA 95473",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
778,34256,William C. Velasquez Institute,74*2378901,"320 El Paso St., San Antonio TX 78207",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
779,33378,"El Centro Hispano, Inc",56-201-1661,2000 Chapel Hill Road. Suite 26 A. Durham. NC. 27707,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
780,34200,Plaza de la Raza,237109631,"3540 N Mission Road, Los Angeles, CA 90031",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
781,33022,Ciencia Puerto Rico,Ciencia Puerto Rico,"Calle Quisqueya, San Juan, 00919, Puerto Rico",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
782,34585,Latino Public Radio Consortium,271800589,"709 Creekwater Terrace #203 Lake Mary, FL 32746",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
783,34136,Mentors4u Colombia,83-0425133,"Calle 69 # 5 - 59 , Bogota, Colombia",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
784,34815,Eunime DBA ES POR LOS NINOS,26-2267937,"591 Telegraph Canyon Rd #421, Chula Vista CA 91910",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
785,34375,UNION DE EMPRESARIOS PARA LA TECNOLOGIA AC,UET9909097A4,"GENERAL SALVADOR ALVARADO #8 INTERIOR 203 COLONIA HIPÓDROMO CONDESA, DELEGACIÓN CUAHUTEMOC, C.P. 06100",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
786,33269,Latino Public Broadcasting,95-4776447,"2550 North Hollywood Way. Suite 301 Burbank, CA 91505",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
787,34800,"Casa Amiga Centro de Crisis, A.C.",CAC990203S89,Durango #1916 Fracc. Paseo de las Torres Chihuahua 32575,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
788,33380,Hispanic Professionals of Greater Milwaukee,900098434,"759 N. Milwaukee St. Suite 322, Milwaukee, WI, 53202",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
789,33765,HACAN,54-1405697,"PO Box 1803 Falls Church, VA 22041",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
790,34651,San Jorge Children's Foundation,660531105,"PO Box 6719; San Juan, PR 00914-6719",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
791,34377,"Concieo, A.c.",CON1107127P1,"Miguel Ángel de Quevedo #8 - 202, Colonia Hacienda de Guadalupe Chimalistac, CD.MX. Delegación Álvaro Obregón",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
792,35972,DEBES CREER EN TI,31-1640064,"504 North O'Connor Rd. Irving, TX 75061",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
793,36227,Fundación Holcim México A.C.,1,1,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
794,35286,renacseniv,J-311664427-0,Av Urdaneta Edif Galeria piso 5 Local 5B Caracas Venezuela,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
795,33036,Corazon Community Services,320075474,5339 W. 25th Street,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
796,36349,Hispanics in Philanthropy,94-3040607,"414 13th Street, Suite 200, Oakland CA 94612",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
797,36258,ONG ASOCIACIÓN PRO DESARROLLO PERÚ VIDA - APRODE PERÚ,20516840103,Calle Daniel Alcides Carrión 203 Urb. Primavera de Monterrico - San Borja - Lima - Perú,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
798,36714,"IIARS, Instituto Internacional de Aprendizaje para la Reconciliación Social",1946071190101,"9a. Av. \A\"" 18-95",Zona 1 Bodega 1 de FEGUA,"Ciudad de Guatemala""",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,
799,36059,Consejo para Innovar la Tradición Cerámica de Oaxaca AC,CIT090116AF8,Rufino Tamayo 800-c Centro Oaxaca CP 68000 Oaxaca México,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
800,36770,"Asociación Civil sin fines de lucro \Sistema de Comunicaciones y Operaciones Aragua\"" SCOA""",RIF: J-31411516-2,"Urb. La Floresta, Av. Los Chaguaramos, Nª 40, Qta. Fina, Maracay, Aragua, Venezuela.",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
801,37259,Gateway To Heaven Pentecostal House of God,63-1106907,"323 ALCO DRIVE, BREWTON AL  36426",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
802,37037,Refugio de la Divina Misericordia,J313089036,Calle los Cocos Casa nro 17 Zona Centro 0Puerto la Cruz Anzoategui Venezuela,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
803,37491,Organización Juvenil para las Naciones Unidas en México,57271,San Lorenzo 1010 depto. 102 Col. Del Valle ,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
804,37616,Promotora Mexicana de Valores Deportivos A.C ,Civil Society or Non-Governmental Organisation,"Fraccionamiento Residencial Bancario #422, Calle de la Enramada, Tampico, Tamaulipas, México cp 89327",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
805,30105,CIDI,6809919-3,"Lote 1, Fracción C, San Pedro el Panorama, La Antigua Guatemala, Sacatepéquez, Guatemala",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
806,37994,New Mexico Immigrant Law Center,27-3303237,"PO Box 7040, Albuquerque, NM 87194",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
807,37404,La Asociación Maya Chajulense ,NIT 98648209  Guatemala,"Chajul, Quiche Guatemala",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
808,38007,Asociación Regiomontana de Niños Autistas,RFC,"Antonio Caso #600 Colonia Valle del Contry. C.P. 67174. Guadalupe, Nuevo León, México. ",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
809,37571,Liga Vallecaucana de Rugby,900.358.874-2,Cra 31A # 14C - 47 Apto 401A,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
810,38795,Uniting for Health Innovation,23-7072046,"2 Ravinia Dr. NE, Suite 1540, Atlanta, Georgia 30346",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
811,38673,Cyber Risk Researach Institute,813818108,"555 E Pikes Peak Ave, Ste 120 Colorado Springs, CO 80903",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
812,38662,"Redescubre, A.C.",RED961105NN8,"Lic. Marco Antonio Lanz Galera 18, colonia Santiaguito, 16776 Xochimilco CDMX",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
813,38836,Prospera Community Development ,77-0373186,"1470 Fruitvale Avenue, Suite 1 Oakland, CA 94601",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
814,39097,Hispanics in Philanthropy,N/A,"414 13th st, Oakland, CA ",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
815,39175,Street Level Health Project,56-2324355,"3125 E 15th Street, Oakland, CA 94601",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
816,39308,Spanish Speaking Citizens' Foundation,94162822,"1470 Fruitvale Avenue Oakland, CA 94601 United States",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
817,39353,Tides Center / Latino Coalition for a Healthy California,943213100,"1225 8th Street Suite 375 Sacramento, CA 95814",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
818,39013,CAUSE,77-0578864,"2021 Sperry Ave., Suite 9, Ventura, CA 93003",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
819,39256,LA Promise Fund,20-20-4562686,"202 W. 1st Street, Suite 160, LA, CA 90012",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
820,39290,Circulo de Vida Cancer Support & Resource Center,51-0471693,"2601 Mission Street, Suite 500, San Francisco, CA 94110",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
821,38912,Migrant Clinician Network,74-2662919,"344 Flume Street, Suite B, Chico CA 95928",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
822,39152,Somos Un Pueblo Unido,204916836,Somos Un Pueblo Unido,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
823,39507,The Children's Partnership,46-4106389,"811 Wilshire Blvd. Suite 1000 Los Angeles, CA 90017",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
824,39294,California Latinas for Reproductive Justice,262213868,"PO Box 861766, Los Angeles, CA 90086",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
825,39173,Bienestar Human Services,95-4505737,"5326 E Beverly Blvd, Los Angeles, CA 90022",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
826,39272,Fundacion Danza Libre Bogota,1033686036,Transversal 22a#53-29,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
827,39736,Ministerios Pan de Vida,47-3072120,5101 Lawrence Drive Sacramento CA 95820,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
828,39418,Fundacion Humana Dignitas para el Desarrollo integral de la persona Humana I.A.P.,"106,267","Aries 27 Colonia El Prado, Delegacion Iztapalapa, Ciudad de Mexico. C.P. 0498",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
829,39489,Asociación Para la Prevención y Atención a Víctimas,APA1701131MK5,"Cecilio García, No. 220, Col. Obrera, cp. 58130; Morelia, Mich; México. ",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
830,39886,Social Good Fund,46-1323531,"Social Good Fund 12651 San Pablo Ave. #5473 Richmond, CA 94805",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
831,40127,"Contra la Trata de Personas, AGAPE AC",CTP120823DZ9,Versalles 35 Villa Verdun CP 01810 CDMX,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
832,40207,Innovando la Tradicion AC,n/a,"Rufino Tamayo 800-c, Centro, Oaxaca, 68000 ,Mexico.",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
833,39801,Construyendo a México Crecemos I.A.P.,CMC140211EM9,"LONDRES 244 COL. JUARES DEL. CUAUHTEMOC CDMX, MEXICO CITY ",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
834,40078,Fundacion Herta Fricke,"46978 Mexico, D.F.",Lazaro Cardenas 396 ,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
835,40415,FUNDACION RUGBYPARATODOS CHILE,65160523-7,"CONDOMINIOS CAMPO DE GOLF S/N PARCELA 7, CONSTITUCION, REGION DEL MAULE, CHILE",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
836,40583,Fundación Entre Soles y Lunas,217125270019,"Basilio Pereira de la Luz 1063 ap. 202, PC 11300, Montevideo, Uruguay",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
837,40936,renacseniv (red nacional al servicio de la niñez venezolana),j-31164427-0,"Ave. Universidad, Esquina Coliseo a Salvador de León, Edificio La Galería, Piso 5, Oficina 5B, La Hoyada, Caracas, Venezuela",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
838,40491,Asociación Padre Luis Tezza A.C.,APL070723MJA,Calle Club Oro 1691 Colonia Auditorio Zapopan Jalisco. CP45190,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
839,40489,Oceransky Artes A. C.,A201806041202001221,"Xalapa, Veracruz de Ignacio de la Llave",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
840,38655,Somos en escrito Literary Foundation,26053708001456,"272 Purdue Avenue  Kensington, CA 94708-1137",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
841,41448,"Voces Mesoamericanas, Acción con Pueblos Migrantes AC",VMA110402EE5,"Francisco Villa #10, San Cristóbal de Las Casas, Mexico, CP 29264",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
842,41598,Fundación Salud Oral (FUNDASO),8805846-8,"1a. Avenida 9-83 \A\"" Zona 1""",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
843,41536,Learning Spot Guatemala,8991868-1,20 avenida 0-04 zona 15 Vista Hermosa 2,2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
844,41619,Instituto Centroamericano de Estudios Sociales y Desarrollo ,indesgua.lea@gmail.com,"40 Avenida 13-91 zona 5 , Jardines de la Asunción Norte, Arco 4-7, Ciudad de Guatemala, Guatemala",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
845,41721,PROEDUCACION I.A.P.,Fund Raising,Hidalgo 61 Col. San Jerónimo Lídice 10200 México D.F,2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
846,41280,REEDUCA,REL110311AY6,"CALLE PROGRESO 15-19 SAN NICOLAS TOTOLAPAN, CDMX 10900",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
847,41440, Fundación Operación Sonrisa Guatemala  ,TAX ID: 74480227," Blvd Rafael Landívar, Ciudad Cayalá, Edificio R 8 Oficina 203 zona 16.",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
848,41847,"Fundación Unidos por un México Vivo, A.C.",FUU040210FCO,"Bajío 295, Colonia Roma Sur, Cuauhtémoc, Ciudad de México, 06760",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
849,41298,Asociación Mexicana de Transformación Rural y Urbana A.C.,EIN760793022,"La Otra Banda 54 Col. San Angel 01000 Alvaro Obregón Ciudad de México, México",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
850,41727,Jóvenes Constructores de la Comunidad A.C.,JCC060621UR2,"Ezequiel Montes 52, Colonia Tabacalera, Delegación Cuauhtémoc, C.P. 06030, Ciudad de México, México",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
851,41646,La Casita de San Ángel I.A.P.,325-SAT-09-III-I52543,Heriberto Frias 215 col. Narvarte Poniente,2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
852,41498,"Fundacion Casa de Santa Hipolita, A.C",n/a,"Praga 136 Col. Jardines de Bellavista, Tlalnepantla Edo de México 54054",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
853,41563,Fundación Ronald McDonald ,382117759,"Diagonal 6 10-01, Zona 10 Centro Gerencial Las Margaritas, Torre 2 Nivel 15; Guatemala, Guatemala 01010",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
854,41626,Fundación Ammar Ayudando,6715587-1,"16 calle 9-00 zona 14, Guatemala City, Guatemala",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
855,41496,Hogar de Niños Fátima,31615740,"20-62, 0 Calle, Vista Hermosa II, Zona 15, Ciudad de Guatemala, Guatemala",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
856,41593,"Fundación Ayúdame a Vivir, AYUVI",1648786-9,"9 Avenida 8-00 Zona 11 Edificio UNOP Nivel 3, Guatemala, 01011 Guatemala",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
857,41233,Fundación Cometa / Nuestra Sagrada Familia,1440486,"23 avenida 15-79 zona 10, Colonia Alcazar.  Guatemala, Guatemala",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
858,41669,"Un Buen Grupo de Amigos, A.C.",UBG111017M91,"Avenida 31 Poniente 2516-B, colonia Benito Juárez, C.P. 72410, Puebla, Puebla, México",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
859,41388,"Programa YMCA de Desarrollo Comunitario y Asistencia Social, A.C.",28668,"Ejercito Nacional 253, colonia Anahuac, delegación Miguel Hidalgo, Ciudad de México, C.P. 11320",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
860,41649,Fundación Margarita Tejada,1688840-5,"4 avenida 12-20 zona 16, Acatan Santa Rosita.",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
861,41761,"Centro Mexicano para la Filantropia, A.C.",CMF881208TV6,"Tulipan 108, Col. Santa Maria la Ribera, Del. Cuauhtemoc, Ciudad de México, México. C.P. 06400",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
862,41845,"Alternativas y Capacidades, A.C.",60004052010,"Av. Luis Cabrera 138-1 Col. San Jerónimo Aculco, Magdalena Contreras ",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
863,41849,"Observa, Observatorio de Intervenciones sobre Violencia A.C.",OOI130813UN1," City Towers Park Grand, México Coyoacán 321, Col. Xoco,  C.P. 03330, Ciudad de México",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
864,40769,"EDUCACION INTEGRAL PARA EL CAMPO, A.C. ",325-SAT-09-IV-E-79250 DEL 06/NOV/2006,"La Salle #1, Ayahualulco, Alpatláhuac, Veracruz, Mexico. C.P.94130",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
865,41638,Hogar Margarita Cruz Ruíz,194941-1,"7ma avenida 2-36, zona 1",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
866,41932,Teoría Crítica y Psicoanálisis A.C.,TCP020503EA0,"Benito Juárez 35-1, Colonial El Carmen, C.P. 04100, Del. Coyoacán, Ciudad de México, México",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
867,42019,Fondo de Mujeres Bolivia,303986021,Calle 16 de Obrajes Nº 220 Esquina Avenida Ormachea Edificio Centro de Negocios Obrajes piso 5 oficina 503,2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
868,42153,Oasis Legal Services,82-0696739,"1330 Broadway, Suite 428",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
869,42343,One Common Heart,47-5559038,"10 Orchard Drive, Acton, MA 01720",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
870,41409,Aldeas Infantiles SOS Guatemala ,2133547,"9a calle 1-96, zona 3 de Mixco, Colonia El Rosario, Guatemala, C.A. ",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
871,42379,"SEPA Mujer, Inc.",113369566,"45 Oak Street Patchogue, NY 11772",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
872,41420,"Ayúdame a Sonreír ante el Cáncer, A.C.",AAS100318DG8,"Guayaquil #53, colonia Las Américas, Naucalpan, Estado de México, c.p. 53040",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
873,42129,Asociacion Juvenil Canton Los AMATES ,0511-030216-101-0,"Carretera a Comasagua, km. 10.5 Canton Los Amates, Santa Tecla, La Libertad, El Salvador ",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
874,41820,El Pozo de Vida,45-3459007,"910 W. 17th Street, Ste. B, Santa Ana, CA 92706",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
875,41647,Fundación Ayúdame a Escuchar Bárbara Nicolle,8320313-3,"6 Av. 17-50, zona 11 Colonia Mariscal ",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
876,42305,New Mexico Community Foundation,85-0311210,"135 W Palace Ave #301, Santa Fe, NM 87501",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
877,42173,East Bay Sanctuary Covenant ,94-3249753,"2362 Bancroft Way , Berkeley, California 94704",2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
878,41718,Circle de Luz ,743259379,Circle de Luz ,2019-06-12 23:15:29,2019-06-12 23:15:29,,,,,,,
879,41385,Alianza Americas,34-2066826,"2875 W Cermak, Chicago, IL 60623",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
880,42202,Plan Pais Inc. ,45-4207724,"1040 Kennedy Blvd, Apt 605, Bayonne, NJ 07002",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
881,41728,FUNDEGUA,9573897-5," Vía 4 1-00 Zona 4, Guatemala, Guatemala, 01004 edificio Campus TEC 2 oficina 1201",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
882,41389,Partners El Salvador,6141811101138,"Edificio 533 Calle La Mascota, Primer Nivel, Colonia San Benito, SS, El Salvador",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
883,42094,Schools for the future,9702-040808-101-7,"Av.Ginebra,Polig. 10, Res. Pinares de Suiza,#20,Santa Tecla, La Libertad",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
884,42158,"El Centro Hispano, Inc.",56-2011661,"2000 Chapel Hill Road, Suite 26A, Durham, NC 27707",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
885,41132,Sin Fronteras IAP,SFI96013009015,"Calle Carlos Dolci 96, Alfonso XIII, Alvaro Obregon, 01460, Ciudad de Mexico, CDMX, Mexico",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
886,42454,Alabama Coalition for Immigrant Justice,47-4352872,"1826 6th Ave S, Irondale, AL 35210",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
887,42342,Hilda Rothschild Foundation,13-381-0125,"8 Campden Road  Scarsdale, New York 10583",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
888,42691,Niños Del Sol,26-4475567,"c/o Lucy Boyd, 476 Royal Palm Ct,  Satellite Beach, FL 32937",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
889,42643,FLORA FAUNA Y CULTURA DE MÉXICO  A C,FFC941212LF4,Av. Contoy Mz4 Lt 48 int. 8 SM 17 Municipio Benito Juarez QROO. 77505,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
890,42279,Prosperity Works,85-0466059,909 Copper Ave NW,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
891,42777,New Mexico Immigrant Law Center,27-3303237,"PO Box 7040, Albuquerque, NM 87194-7040",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
892,42716,"Plaza de la Raza, Inc.",23-7109631,"3540 N. Mission Rd, Los Angeles, CA 90031",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
893,42551,The Esperanza Peace and Justice Center,742419502,"922 San Pedro Ave. San Antonio, TX 78212",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
894,42876,Norris Square Neighborhood Project,23-2045157,"2141 N Howard St, Philadelphia, PA  19122",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
895,42618,Red Mexicana de Lideres y Organizaciones Migrantes,46-2856370,"4318 S. Main, Los Angeles, CA 90037",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
896,42555,Niños Unidos de Ixtlahuaca A. C.,N/A,"Santiago Ixtlahuaca S/N Colonia Santiago Ixtlahuaca Municipio Tasquillo, Hidalgo, México ",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
897,43004,Iluminemos de Azul,IAZ150311AI0,"Ahumada Villalón 36, Lomas de Virreyes, Miguel Hidalgo, CP. 11000. CDMX",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
898,42636,"Fundación del Empresariado Chihuahuense, A.C.",FEC960521LZ0,"Teófilo borunda #10820. Colonia Labor de Terrazas, C.P. 31223, Chihuahua, Chih. Mex.",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
899,42339,Latino Public Radio Consortium [LPRC],27-1800589,"709 Creekwater Terrace #203 Lake Mary, FL 32746",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
900,43807,FUNDACIÓN SALVADOR DEL MUNDO (FUSALMO),0614-170801-104-0,"Intersección carretera a San Miguel y Calle Antigua a Tonacatepeque Frente a Vidri Soyapango, San Salvador ",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
901,44120,NULL,,NULL,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
902,44356,Special Olympics Latin America,RUC587589-1-20399 DV56,"Obarrio, Calle 58, P.H. Office One, Piso 11, Ofic. 1103, Panama",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
903,44858,Fundación Nueva Esperanza/Voces y Manos,3340080-6,"7ave. 1-102 zona 2, Rabinal Baja Verapaz",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
904,44881,Colectiva Actoras de Cambio,6656425-5,"5 calle 0-56 zona 1 ciudad de Guatemala, Guatemala",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
905,44653,Corporación Tamar,900742583-0,carrera 6 # 10-42 oficina 622,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
906,44560,centro de atención a madres solteras de yucatan A.C.,9993570647,calle 50#651x91 y 93 centro ,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
907,45088,Environmental Health Coalition,95-3798792,"2727 Hoover Ave, Ste 202, National City, CA 91950",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
908,44734,Episcopal Farmworker Ministry,20-4942554,"2989 Easy St, Newton Grove, NC 28334",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
909,45153,Asociación Cojolya de Tejedoras Mayas,21076111,"Asociación Cojolya 2do piso, Comercial las Máscaras, Calle Real, Santiago Atitlán, Sololá, Guatemala 07019",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
910,45208,Cruz Roja Mexicana IAP,CRM6702109K6,Carlos Abedrop #2225 Fracc. Las Maravillas Centro Metropolitano ,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
911,44860,Building Skills Partnership,26-1254255,"828 W. Washington Blvd. LA, CA 90015",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
912,45020,Las Hormigas Comunidad en Desarrollo A.C.,HCD 020516 PS8,Calle Siluro # 616 Colonia Puerto de Anapra. CP 32107 Ciudad Juárez Chih.,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
913,45179,WE EVOLUTION CORP,831042181,"3822 Leafy Way, 33133, Miami, FL",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
914,45218,Centro Integral de Atención a las Mujeres CIAM Cancún A. C.,CIA0203199C7,"Av. Miguel Hidalgo esquina calle 155, SM 103 Mz. 63 Lt. 1, Benito Juárez, Cancún Quintana Roo C.P.77539",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
915,44898,FUNDACION CASA DE SANTA HIPOLITA A.C.,FCS900403GD2,"PRAGA 136 COL. JARDINES DE BELLAVISTA , TLALNEPANTLA EDO DE MEXICO",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
916,44974,Colorado Organization for Latina Opportunity and Reproductive Rights (COLOR),841569021,"P.O. Box 40991 Denver, CO 80204",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
917,45225,California Latinas for Reproductive Justice ,262213868,"PO Box 861766, Los Angeles, CA 90086",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
918,44694,La Casa Hogar,94-3070007,"106 S 6th Street, Yakima, WA 98901",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
919,45006,Fundacion Proser,830062004-6,Carrera 18 #33a - 27,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
920,45422,East Bay Sanctuary Covenant,94-3249753,2362 Bancroft Way PO Box 4670,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
921,45000,Fundación Transforma Internacional,3006753459,"San Rafael, San Pedro de Montes de Oca, San José, Costa Rica. Contiguo a Casa Calasanz frente a la feria del Agricultor. Casa Roja",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
922,44841,Enlace Comunitario,850473384,"2425 Alamo Ave SE, Albuquerque NM 87106",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
